antibody_id,virus_id,neut
NC-Cow1,CNE20,0
8ANC134,6785_V5_C14,0
4E10,B006_ENV02,0
VRC34.01_Combo1,REJO4541_67,0
NC-Cow7,CNE8,0
PGT142,Q461_E2,0
VRC-PG20,UG024_2,0
830A,25710_2_43,0
DF1W-a.02,25925_2_22,0
PCDN-22A,ZM135_10A,0
35O22,NAB13PRE_CL_9,0
3BC315,HXB2,0
PCT64-35M,ZA012_29,0
PC39-28A,KNH1144,0
PC39-28C,211_9,0
DH1317.4,556_F2_3_25,0
6070-a.01,CNE19,0
48d,CNE10,0
VRC26.26,RHPA4259_7,0
PC39-17A,ZM246F,0
vFP1.01,16055_2_3,0
b12,GZ187_10,0
2558,TRO_11,0
E51,6101_1,0
DH851.2,T250_4,0
vFP49.02,CH038_12,0
VRC26.13,Q769_D22,0
PC39-50E,SC422_8,0
2408b,CNE55,0
N49P7.2,6545_V4_C1,0
NC-Cow1,CAP210_E8,0
DH651.8,246_F3_C10_2,0
DFPH-a.03,DU123_06,0
VRC38.10,BG1168_1,0
DF1W-a.02,288_38,0
PG9,CNE56,0
DH796.1,JRCSF,0
HJ16,620345_C1,0
m66,TRO_11,0
10-1074,CE0682_E4,0
3BC315,BJOX028000_10_3,0
A12V163-b.01,WITO4160_33,0
HERH-b.01,DU123_06,0
VRC26.06,QH209_14M_A2,0
m66,CNE4,0
N49P22,62357_14_D3_4589,0
DH270min12,BJOX009000_02_4,0
PC39-55C,0013095_2_11,0
2G12,XJ180_16,0
PCT64-35M,3637_V5_C3,0
vFP52.02,CNE57,0
PG16,CNE1,0
2F5,R3265_C6,0
vFP48.02,CNE10,0
VRC26.25,BJOX025000_01_1,0
VRC26.13,RHPA4259_7,0
DH851.2,R3265_C6,0
CH12,Q23_17,0
42056-b.01,703010217_B6,0
DF1W-a.02,BJOX025000_01_1,0
AIIMS-P01,CAP210_E8,0
PGT135,NAB9PRE_CL_106,0
vFP52.02,0439_V5_C1,0
HK20,DJ263_8,0
N49P22,MS208_A1,0
1B2530,6631_V3_C10,0
PGT123,6545_V4_C1,0
2G12,CAP301_2_00_C3_20,0
PGT135,BJOX010000_06_2,0
VRC41.01,CNE55,0
PC39-55B,ZM135_10A,0
NC-Cow1,P1981_C5_3,0
VRC26.09,CNE3,0
DFPH-a.03,DU156_12,0
CH235.12,UG021_16,0
Ab1456,Q23_17,0
DH851.3,6811_V7_C18,0
PCIN71I1a,Q842_D12,0
1B2530,UG024_2,0
PG9,714909105_14,0
PC39-39A,HXB2,0
Bess1,703010200_1E5,0
2F5,P2059_B12,0
PCT64-35O,R2184_C4,0
3BNC117,SHIV_CNE40_JB98_W29_21,0
TRNM-e.01,C1080_C3,0
DF1W-a.01,YU2,0
VRC23,ZM233_6,0
VRC40.02,6405_V4_C34,0
SF5,CAP45_G3,0
V031-a.01,1006_11_C3_1601,0
PCT64-24A,DU156_12,0
VRC-PG20,UG021_16,0
2408b,7165_18,0
8ANC195,6545_V4_C1,0
VRC26.30,Q769_D22,0
PGT151,703010217_B6,0
VRC38.04,DU156_12,0
6561-a.01,246_F3_C10_2,0
N49P18.1,6952_V1_C20,0
VRC26.07,Q461_E2,0
PGDM12,C3347_C11,0
IOMAexFACEmin,T278_50,0
HJ16,AC10_29,0
vFP5.01,ZM106_9,0
VRC34-pI4,CH181_12,0
CH02,B012_ENV02,0
41328-a.01,9004SS_A3_4,0
PGT121,9372_BL_C3_3,0
917B11,YU2,0
Ab1461,DU422_1,0
NC-Cow6,25710_2_43,0
vFP7.05,25925_2_22,0
m66.6,3468_V1_C12,0
CH04,B021_ENV08,0
PC39-50G,X1632_S2_B10,0
VRC26.21,QH0692_42,0
Min12A21,Q842_D12,0
ACS202,T250_4,0
M1214_N2.2,CE1086_B2,0
VRC26.21,BG505_W6M_C2,0
PGDM11,T251_18,0
DF1W-a.02,92BR025_9,0
VRC26.20,C1080_C3,0
Z13e1,CNE58,0
PGT125,0013095_2_11,0
VRC26.26,CH119_10,0
PGT145,B015_ENV04,0
PCT64-24E,X2131_C1_B5,0
Min12A21,BJOX010000_06_2,0
VRC38.04,DJ263_8,0
b12,SC14_49,0
Bess4,WITO4160_33,0
A12V163-a.01,BJOX009000_02_4,0
DH1317.9,AC10_29,0
VRC-PG04b,CNE3,0
DH650.8,CE2060_G9,0
CH01,SF162,0
ACS117,704809221_1B3,0
PGT135,3817_V2_C59,0
VRC38.07,6540_V4_C1,0
447-52D,B009_ENV11,0
PGT145,92UG038,0
2408b,CH117_4,0
DJ85-d.01,001428_2_42,0
CH04,B025_ENV04,0
42056-b.01,249M_B10,0
ElsE2,6244_13_B5_4567,0
VRC42.I3,3365_V2_C20,0
VRC26.24,DU156_12,0
PGT142,6644_V2_C33,0
1-79,ZENV92_1008_8,0
EN02_05_B08,6535_3,0
V031-a.01,703010054_2A2,0
b12,B04,0
b12,BJ168_17,0
PGDM1400,CAP188_1_D1_14_REV,0
DF1W-a.01,ZM109_4,0
E51,MS208_A1,0
ACS114,BJOX025000_01_1,0
VRC26.25,X2088_C9,0
3BNC117,VRC607_10_14_D8,0
VRC34-UCA,H086_8,0
VRC26.06,BB539_2B13,0
VRC03,3718_3_11,0
VRC34-UCA,CNE7,0
35O22,ZM135_10A,0
F105,CNE19,0
2408b,263_8,0
EN02_05_B08,92BR025_9,0
PGT121,6631_V3_C10,0
vFP52.02,ZM215_8,0
6070-a.01,BJOX015000_11_5,0
PC39-55D,BJOX010000_06_2,0
ACS125,6811_V7_C18,0
ElsE1,703010054_2A2,0
b13,JRCSF,0
PGT135,Q259_17,0
12A12,191955_A11,0
DH270min12,269_12,0
VRC42.N1,BB539_2B13,0
vFP5.01,TV1_29,0
TRNM-a.01,PVO_4,0
GPZ6-a.01,PVO_4,0
b13,T278_50,0
1B2530,CAP45_G3,0
VRC26.27,6644_V2_C33,0
0PV-a.01,Q259_17,0
EN02_04_A06,211_9,0
VRC26.06,C1080_C3,0
VRC24,RHPA4259_7,0
CH12,A03349M1_VRC4A,0
VRC44.01,Q461_E2,0
CH103,KER2008_12,0
VRC34.05,MN_3,0
IOMA,ZM55_28A,0
vFP1.01,X2131_C1_B5,0
DH270min12,T278_50,0
vFP7.04,REJO4541_67,0
PCIN77C,SS1196_1,0
PGT135,CM244_EC1,0
vFP52.02,RHPA4259_7,0
vFP5.01,SS1196_1,0
PGT128,NAB13PRE_CL_9,0
CAP257-RH1,BJOX009000_02_4,0
vFP5.01,X1632_S2_B10,0
HJ16,6480_V4_C25,0
PGZL1_gVmDmJ,0330_V4_C3,0
DH650.8,1006_11_C3_1601,0
PCDN-22A,QH0692_42,0
PCT64-24F,928_28,0
VRC26.26,CE2010_F5,0
VRC46.01,6101_1,0
vFP48.02,ZM135_10A,0
PGT135,263_8,0
VRC38.01,ZM233_6,0
PGT125,CNE58,0
PCDN-27D,CAP210_E8,0
PG9,714909105_7,0
PGT125,T257_31,0
b12,BC07,0
HJ16,ZM233_6,0
EN02_05_B08,MN_3,0
DH1317.4,V704_1706_050SN,0
42056-a.01,703010054_2A2,0
VRC33.01,BJOX025000_01_1,0
PGT128,SHIV_CNE40_JD14_W29_3,0
2413a,BS208_B1,0
vFP20.01,DU422_1,0
3BNC117,6322_V4_C1,0
DH272,X1632_S2_B10,0
LJF-0034,246_F3_C10_2,0
VRC38.01,269_12,0
DJ85-a.01,A03349M1_VRC4A,0
CAP257-RH1,ZM106_9,0
48d,928_28,0
vFP7.05,UG024_2,0
HmAb64,191821_E6_1,0
PC39-61A,CNE8,0
35O22,SHIV_CNE40_JB98_W29_21,0
PCT64-35K,YU2,0
DH1317.4,25710_2_43,0
VRC44.01,CNE21,0
DH270min11,R3265_C6,0
VRC41.01,TH966_8,0
40591-a.01,ZM246F,0
NC-Cow6,CNE8,0
PCT64-35M,00836_2_5,0
VRC38.01,CNE57,0
PGT152,BJOX025000_01_1,0
A12V163-b.01,928_28,0
PCT64-35O,6244_13_B5_4567,0
RHA1.V2.01,BB539_2B13,0
PG9,SF162,0
VRC01 UCA,KO426_T78_10,0
VRC44.02,CNE8,0
PGT153,231966_C2,0
Bess1,CE0393_C3,0
VRC34.01,0013095_2_11,0
916B2,DU422_1,0
VRC42.05,KER2018_11,0
N49P19,703010054_2A2,0
PGT121,5257_BL_A3_2,0
PCT64-35G,WEAU_D15_410,0
DF1W-a.02,3817_V2_C59,0
17b,ZM214_15,0
VRC26.25,UG021_16,0
IOMA,6405_V4_C34,0
2C06,HXB2,0
DH1317.9,CAP200_B8A,0
vFP7.05,X2131_C1_B5,0
DH1317.4,CE0665_F2,0
VRC-PG04b,620345_C1,0
0PV-b.01,0439_V5_C1,0
m66,00836_2_5,0
HJ16,B027_ENV08,0
2F5,3301_V2_C6,0
ACS125,PVO_4,0
ElsE1,ZM247_V1,0
A12V163-a.01,ADA,0
GPZ6-a.01,0260_V5_C36,0
PCT64-24G,89_6,0
A16,DU422_1,0
DJ85-c.01,Q461_E2,0
VRC44.01,6405_V4_C34,0
1B2530,DJ263_8,0
PGT124,9004SS_A3_4,0
PC39-50G,0330_V4_C3,0
DH270min12,MW965_26,0
DH851.3,Q461_E2,0
447-52D,Q23_17,0
PGT127,REJO4541_67,0
DF1W-a.02,620345_C1,0
PGT121,C1080_C3,0
DFPH-a.01,CNE59,0
PG9,93UG077,0
HJ16,3337_V2_C6,0
DH270.5,Q259_17,0
CH02,TRO_11,0
T646-a.01,703010217_B6,0
M1214_N2.2,X1193_C1,0
PC39-55B,CAP210_E8,0
A12V163-a.01,ZA012_29,0
2F5,P1655_C8_B5,0
Y498,RHPA4259_7,0
b13,3718_3_11,0
PC39-39B,ZM109_4,0
PC39-17A,CE0393_C3,0
PCDN-38B,T251_18,0
PCT64-24H,PVO_4,0
vFP7.05,BG1168_1,0
2F5,BF1266_431A,0
vFP7.04,T257_31,0
15e,T278_50,0
PCT64-35M,703010200_1E5,0
VRC07d,BJOX002000_03_2,0
SF5,0260_V5_C36,0
DH270.1,H086_8,0
4E10,20355851_20,0
10-1074,9372_BL_E7_1,0
2F5,21261106_C12_H2,0
DFPH-a.03,CNE12,0
DH650.8,C3347_C11,0
DH270 IA4,6540_V4_C1,0
A12V163-a.02,UG021_16,0
3BC315,DU172_17,0
PGT155,231966_C2,0
PC39-61A,6545_V4_C1,0
PC39-17B,SS1196_1,0
N49P22,6540_V4_C1,0
VRC26.03,25711_2_4,0
IOMAmin5,T250_4,0
HGN194,T251_18,0
6070-a.01,CNE55,0
vFP1.01,WITO4160_33,0
HmAb64,PVO_4,0
2F5,703010217_B6,0
0PV-b.01,SS1196_1,0
VRC34.05,ADA,0
PC39-28E,ZM53_12,0
HJ16,JRCSF,0
VRC-PG05,X1193_C1,0
2408b,CNE12,0
PCT64-18D,T278_50,0
DFPH-a.01,191821_E6_1,0
A12V163-a.01,BJOX028000_10_3,0
PGT142,ZM109_4,0
447-52D,BB201_B42,0
F105,92TH021,0
40591-a.01,CE2010_F5,0
vFP7.04,92BR025_9,0
vFP7.04,BAL_26,0
LJF-0109,16845_2_22,0
44715-a.01,1012_11_TC21_3257,0
179NC75,QH209_14M_A2,0
2723-3131,246_F3_C10_2,0
2413b,620345_C1,0
VRC34-UCA,7165_18,0
CH01,CH038_12,0
PC39-50C,YU2,0
0PV-c.01,CNE3,0
A16,CNE59,0
BF520.1,Q769_B9_PNS79D,0
VRC34-UCA,0260_V5_C36,0
VRC-PG05,9004SS_A3_4,0
2G12,BJYA119_6,0
N49P22,CNE30,0
GPZ6-a.01,6535_3,0
CAP257-RH1,CNE4,0
2413b,DU156_12,0
DH1317.9,TRO_11,0
DF1W-a.02,KO426_T78_10,0
DH851.1,3365_V2_C20,0
PC39-23B,SC422_8,0
1B2530,KER2008_12,0
DH851.4,CH848_0000_TF,0
ACS117,CE1172_H1,0
2G12,X558_8_B12_6,0
PC39-17A,263_8,0
2408b,620345_C1,0
PGDM1400,1HD4K_W4_062316PL3_B9_S29,0
CH235,CNE4,0
GPZ6-b.01,BJOX028000_10_3,0
E51,6471_V1_C16,0
17b,231965_C1,0
3BC315,T255_34,0
V033-a.01,QH209_14M_A2,0
PC39-28C,1054_07_TC4_1499,0
vFP48.02,3016_V5_C45,0
VRC26.21,6405_V4_C34,0
ACS130,CNE58,0
VRC44.02,ZM233_6,0
RHA1.V2.01,6631_V3_C10,0
PCDN-22C,TRO_11,0
2158,RHPA4259_7,0
2219,H029_12,0
VRC01-0fH/0fL,DU422_1,0
179NC75,89_6,0
PGDM1400,1HC1_D0_070516_F10_S90,0
ACS125,RHPA4259_7,0
vFP7.05,001428_2_42,0
VRC34.01_Combo1,C3347_C11,0
PGT135,89_6,0
HERH-c.01,X2088_C9,0
ACS202,MI369_A5,0
LJF-0142,CH119_10,0
VRC34-UCA,CH070_1,0
2G12,CAP174_1_06_F3_1B,0
VRC38.03,ZA012_29,0
VRC43.01,T251_18,0
Y498,25710_2_43,0
PC39-28E,T255_34,0
4E9C,ZM214_15,0
PCDN-33A,Q461_E2,0
PC39-50J,SC422_8,0
3BC315,26191_2_48,0
RHA1.V2.01,3337_V2_C6,0
VRC38.02,CNE58,0
2F5,GX75_20,0
b12,CAP220_2_00_A8_5B,0
VRC34.01,3016_V5_C45,0
T646-a.01,ZM109_4,0
LJF-0097,Q769_D22,0
10E8 IgG mutant 5,191955_A11,0
VRC26.24,SC422_8,0
VRC-PG04,X2088_C9,0
PC39-50E,ZM249_1,0
DH851.3,PVO_4,0
VRC38.08,X1632_S2_B10,0
VRC38.01,6322_V4_C1,0
ACS101,BF1266_431A,0
0PV-a.01,16055_2_3,0
E51,CNE31,0
m66,DU172_17,0
447-52D,CNE55,0
M4008_N1,ZM247_V1,0
ACS114,TRJO4551_58,0
2413c,KER2008_12,0
PG16,ZM135_10A,0
PGDM12,89_F1_2_25,0
IOMAmin5,DU172_17,0
10-1074,2305_V7_G2_2,0
VRC06b,CE1086_B2,0
1393A,TH023_6,0
DH796.1,YU2,0
b12,3337_V2_C6,0
VRC26.06,16936_2_21,0
LJF-0085,16845_2_22,0
vFP7.04,X1193_C1,0
2408b,T251_18,0
PG9,703010200_1E5,0
DH270.5,CNE55,0
PC39-61A,CNE20,0
VRC26.02,C1080_C3,0
DH270min12,6545_V4_C1,0
VRC26.08,AC10_29,0
vFP52.02,CH038_12,0
3BC315,KNH1209_18,0
0PV-a.01,CNE7,0
VRC26.26,CNE10,0
44715-a.01,1006_11_C3_1601,0
CAP257-RH1,CNE3,0
2219,JRCSF,0
48d,CH181_12,0
VRC24,TV1_29,0
3BNC117,VRC607_6_00_G5,0
PC39-28B,ZM135_10A,0
M1214_N2.2,0815_V3_C3,0
VRC06g,703010217_B6,0
2408c.3,286_36,0
DH270.6,6545_V4_C1,0
V033-a.01,6471_V1_C16,0
M1214_N1.2,0013095_2_11,0
ACS122,6545_V4_C1,0
PCT64-18F,KNH1144,0
VRC-PG04b,928_28,0
ACS130,T250_4,0
4E10,X2088_C9,0
NC-Cow9,CNE8,0
HJ16,231965_C1,0
VRC06,UG024_2,0
VRC26.05,WITO4160_33,0
DH851.3,3817_V2_C59,0
10-1074,B009_ENV07,0
VRC26.26,6535_3,0
VRC06b,89_F1_2_25,0
vFP20.01,T278_50,0
VRC42.02,6631_V3_C10,0
RHA1.V2.01,CNE10,0
DF1W-a.02,ZM109_4,0
DJ85-b.01,DU422_1,0
A12V163-a.02,CNE8,0
PCT64-24H,DU172_17,0
DH270min1,H086_8,0
PG9,B002_ENV03,0
2413c,ZM233_6,0
10-1074,2990_V7_F7_2,0
DFPH-a.03,3016_V5_C45,0
VRC26.01,3589_V1_C4,0
VRC06,CNE59,0
vFP52.02,DJ263_8,0
VRC38.01,DJ263_8,0
PGT127,CE2060_G9,0
2411a,CAP45_G3,0
PGT152,BJOX009000_02_4,0
vFP16.02,CH070_1,0
DF1W-a.02,C4118_9,0
2G12,SC20_15,0
PCIN71L,231965_C1,0
b12,3545883_G1_E1,0
HJ16,X1193_C1,0
DF1W-a.01,ADA,0
HmAb64,DU422_1,0
DH796.1,6545_V4_C1,0
PGDM1400,693_7989_V9_A8_1_REBOUND,0
0PV-c.01,3168_V4_C10,0
DH270 IA4,DJ263_8,0
PC39-28C,928_28,0
J038,Q769_D22,0
0PV-c.01,A07412M1_VRC12,0
LJF-0142,KNH1144,0
PCT64-35M,6405_V4_C34,0
PCT64-24E,6240_08_TA5_4622,0
PCT64-35D,CE1172_H1,0
EN02_05_B08,25925_2_22,0
PC39-23D,BJOX010000_06_2,0
10-1074,CH117_4,0
DH270 IA2,CNE58,0
ACS125,231966_C2,0
DH270.1,CNE5,0
PC39-61B,231965_C1,0
m66,Q259_17,0
PGT125,R3265_C6,0
DH270 IA4,C1080_C3,0
PC39-17A,X2088_C9,0
PC39-23B,CAP210_E8,0
447-52D,R3265_C6,0
PCIN71F,6535_3,0
VRC26.20,RHPA4259_7,0
IOMAmin3,6535_3,0
DH270.5,QH209_14M_A2,0
vFP7.04,25925_2_22,0
5695-b.01,6535_3,0
2G12,98CN006,0
PGT121,8074_BL_F6_2,0
CAP228-19F,CAP228_2_00_51J,0
2219,B011_ENV04,0
PGDM1400,CAP40_2_01_A3_5,0
PCT64-35G,ADA,0
PGC14,APV_13,0
vFP52.02,SC422_8,0
DF1W-a.02,MI369_A5,0
PC39-50G,A07412M1_VRC12,0
GPZ6-a.01,BJOX028000_10_3,0
CH04,QH0692_42,0
42056-b.01,CNE53,0
vFP5.01,DU422_1,0
J029,16936_2_21,0
ACS125,6535_3,0
DRVIA7,BL01,0
8ANC131,DU172_17,0
VRC46.01,CH070_1,0
4E10,98_V3_C5,0
DH851.2,ZM53_12,0
PCT64-35B,1006_11_C3_1601,0
VRC46.01,16936_2_21,0
CH02,ZM214_15,0
PGT121,6775_V7_D6_3,0
DH1317.4,H035_18,0
1B2530,ZM135_10A,0
PCT64-18D,211_9,0
IOMAexFACEmin,6535_3,0
A12V163-a.01,7165_18,0
VRC42.I3,3468_V1_C12,0
35O22,X2131_C1_B5,0
PGT121,6292_V7_A11_1,0
VRC34-UCA,0077_V1_C16,0
VRC46.01,CM244_EC1,0
LJF-0142,3468_V1_C12,0
PCT64-24A,MN_3,0
b12,CAP306_2_00_F9_1,0
PGT121,6775_V7_D3_3,0
m66.6,REJO4541_67,0
PGT121,MN_3,0
PGDM31,92TH021,0
PC39-61B,X1632_S2_B10,0
10-996,CE2060_G9,0
CAP257-RH1,DU156_12,0
b12,704010083_B8,0
ACS114,CNE21,0
VRC44.01,C3347_C11,0
PCT64-24B,SS1196_1,0
PC39-55C,CNE19,0
VRC26.25,TRO_11,0
2G12,3603_C11_13,0
vFP1.01,3168_V4_C10,0
GPZ6-a.01,T250_4,0
VRC-PG20,0013095_2_11,0
1B2530,BJOX009000_02_4,0
CH58,Q23_17,0
DH717.3,Q23_17,0
DF1W-a.01,C3347_C11,0
48d,Q259_17,0
b12,HUB199_1,0
48d,CNE19,0
CAP228-16H,TH023_6,0
PGDM21,CNE58,0
Ab1415,25710_2_43,0
VRC26.06,X1193_C1,0
1361,CAP210_E8,0
VRC26.30,TRJO4551_58,0
48d,BJOX025000_01_1,0
M4008_N1,0013095_2_11,0
5695-b.01,CH119_10,0
PCIN66B,BJOX015000_11_5,0
N6LS.C35,6545_V4_C1,0
F105,288_38,0
PCT64-18D,RHPA4259_7,0
48d,3817_V2_C59,0
DH270min11,REJO4541_67,0
bNAb2101,TV1_29,0
VRC-PG05,RHPA4259_7,0
2G12,6540_V4_C1,0
vFP53.02,KNH1209_18,0
ACS101,CAP210_E8,0
DFPH-a.15,3337_V2_C6,0
PGT130,B008_ENV05,0
IOMA,BL01,0
Bess4,BJOX010000_06_2,0
VRC34.05,001428_2_42,0
2F5,B005018_8_F6_3,0
m66.6,288_38,0
VRC34-UCA,C3347_C11,0
PC39-17A,6952_V1_C20,0
PGT127,703010054_2A2,0
2F5,B035_ENV05,0
DH1317.9,705010185_TF,0
PC39-50I,Q769_D22,0
PC39-61A,6811_V7_C18,0
DFPH-a.01,BJOX009000_02_4,0
IOMA-HC-DDE,703010054_2A2,0
VRC46.01,6535_3,0
DH270min12,BB539_2B13,0
6561-a.01,620345_C1,0
2G12,6322_V4_C1,0
DH1317.4,ZM215_8,0
ACS114,3817_V2_C59,0
vFP53.02,CNE55,0
17b,9021_14_B2_4571,0
CH12,ZM109_4,0
S98,HXB2,0
2G12,CAP382_2_00_D7_19,0
vFP7.04,DU151_02,0
A12V163-a.02,0013095_2_11,0
PCT64-35O,703010200_1E5,0
DJ85-c.01,T257_31,0
PCIN66B,6540_V4_C1,0
10-1074,693_2215_V9_A6_1_REBOUND,0
VRC34.05,Q769_D22,0
DH270min1,CNE3,0
HmAb64,CNE8,0
PCT64-35M,PVO_4,0
DH796.1,CNE55,0
VRC-PG05,254006_P00RA_1,0
DH796.1,T251_18,0
12A21,191821_E6_1,0
2413a,286_36,0
IOMA-HC-DDE,231965_C1,0
N49P23,249M_B10,0
VRC44.02,25925_2_22,0
42056-b.01,1012_11_TC21_3257,0
M1214_N2.2,TRJO4551_58,0
Z13e1,BL01,0
vFP7.04,DU422_1,0
b13,BG1168_1,0
M1214_N2.2,0013095_2_11,0
VRC44.01,ZM214_15,0
0PV-a.01,3337_V2_C6,0
2G12,BJ176_1,0
VRC41.01,UG024_2,0
J029,X1632_S2_B10,0
vFP7.04,Q842_D12,0
DH270min12,ZM215_8,0
916B2,QH359_21M_C1,0
ElsE1,3103_V3_C10,0
vFP48.02,25711_2_4,0
VRC43.01,BB201_B42,0
10-1074,6292_V7_B9_2,0
VRC38.11,YU2,0
IOMA,6471_V1_C16,0
DH1317.4,ZM135_10A,0
PCDN-27B,KNH1144,0
DH1317.9,R2184_C4,0
DH851.1,703010054_2A2,0
0PV-b.01,6631_V3_C10,0
VRC34.05,3589_V1_C4,0
VRC26.21,CM244_EC1,0
40591-a.01,Q842_D12,0
HmAb64,CM244_EC1,0
2413b,AC10_29,0
b12,VI1090,0
PCIN77C,6535_3,0
DJ85-c.01,CNE5,0
DH851.2,DU156_12,0
DFPH-a.03,DU151_02,0
VRC34.01,CH038_12,0
PGT123,X1632_S2_B10,0
vFP1.01,CH119_10,0
2723-2121,ZA012_29,0
17b,BJOX028000_10_3,0
PGT145,1811_B3_23,0
PC39-50J,KNH1144,0
PCT64-35I,89_6,0
Bess1,X2131_C1_B5,0
4025,SS1196_1,0
PCT64-35B,CNE30,0
48d,X1193_C1,0
1B2530,288_38,0
DF1W-a.01,DU156_12,0
VRC34-pI3,AC10_29,0
PCDN-27A,ADA,0
vFP7.05,CNE14,0
CH235,CH117_4,0
VRC34-pI2',CNE19,0
EN02_01_D03,620345_C1,0
VRC01c,BJOX002000_03_2,0
VRC34-pI3,BJOX025000_01_1,0
vFP53.02,25925_2_22,0
PGT143,1006_11_C3_1601,0
PCDN-38B,ZM249_1,0
Z13e1,ZM249_1,0
b13,QH0692_42,0
A16,CH120_6,0
179NC75,620345_C1,0
ACS202,DU123_06,0
PGT145,CA146_H3_3,0
LJF-0097,620345_C1,0
PC39-23A,T251_18,0
VRC26.06,P1981_C5_3,0
VRC38.01,BB539_2B13,0
PCT64-24F,T278_50,0
Ab1271,DU422_1,0
DH796.1,DU156_12,0
PGDM1400,CA327_D2_2,0
PGT152,263_8,0
VRC34.05,CNE20,0
PCDN-22A,94UG103,0
vFP7.04,CM244_EC1,0
E51,Q23_17,0
VRC42.I3,T257_31,0
VRC46.01,DU151_02,0
VRC42.I3,25711_2_4,0
PCT64-24F,89_F1_2_25,0
DFPH-a.03,6785_V5_C14,0
2G12,ZM233_6,0
5695-b.01,CNE55,0
PC39-28C,C4118_9,0
PC39-50L,249M_B10,0
VRC33.01,TRO_11,0
2413a,X2131_C1_B5,0
PCT64-35M,BJOX015000_11_5,0
2F5,TRO_11,0
VRC26.31,DU172_17,0
vFP16.02,A07412M1_VRC12,0
2F5,25925_2_22,0
1361,25710_2_43,0
PGT145,CNE4,0
VRC23,6471_V1_C16,0
42056-a.01,A07412M1_VRC12,0
DH270.1,263_8,0
HmAb64,246_F3_C10_2,0
PC39-45B,MN_3,0
0PV-a.01,ADA,0
PC39-55C,0330_V4_C3,0
ACS125,3016_V5_C45,0
VRC26.01,HT593_1,0
PGZL1_gVmDmJ,AC10_29,0
PCDN-16B,REJO4541_67,0
6561-a.01,MW965_26,0
VRC43.01,0077_V1_C16,0
Z13e1,249M_B10,0
2413b,6405_V4_C34,0
VRC34.01_mm28,6785_V5_C14,0
DH1317.4,ZM249_1,0
VRC01,H086_8,0
E51,6785_V5_C14,0
2G12,ZM55_28A,0
VRC33.01,JRCSF,0
TRNM-f.01,ZM135_10A,0
VRC41.01,BB539_2B13,0
M1214_N2.2,T250_4,0
PCT64-35B,62357_14_D3_4589,0
PGT128,B030_ENV09,0
2408c.3,T257_31,0
2408c.3,KER2008_12,0
0PV-c.01,CNE7,0
10-996,BJOX009000_02_4,0
0PV-c.01,16055_2_3,0
VRC34.01,X2131_C1_B5,0
DJ85-b.01,00836_2_5,0
CH01,6811_V7_C18,0
EN02_05_B08,TRJO4551_58,0
ACS101,C1080_C3,0
VRC26.06,SS1196_1,0
Bess4,6240_08_TA5_4622,0
8ANC195,249M_B10,0
PCIN66B,SF162,0
VRC23b,ZM53_12,0
2G12,YBF39,0
vFP1.01,QH0515_1,0
VRC33.01,CNE3,0
HERH-a.01,6405_V4_C34,0
CH02,703010200_1E5,0
E51,QH209_14M_A2,0
DH796.1,CNE5,0
VRC26.27,SS1196_1,0
VRC26.26,SS1196_1,0
HERH-b.01,3016_V5_C45,0
V033-a.01,0260_V5_C36,0
CH235,6545_V4_C1,0
PCDN-22C,DU422_1,0
2G12,CNE107,0
DH272,BG1168_1,0
GPZ6-b.01,001428_2_42,0
LJF-0024,TRO_11,0
447-52D,3337_V2_C6,0
VRC08,BL01,0
17b,QH0692_42,0
PC39-28C,703010054_2A2,0
PCT64-18F,6535_3,0
IOMAmin3,62357_14_D3_4589,0
6561-a.01,MS208_A1,0
m66,DU123_06,0
VRC34.01,TRO_11,0
0PV-c.01,BAL_26,0
F105,CH117_4,0
DH717.3,TH023_6,0
447-52D,H078_14,0
PC39-50L,ZM233_6,0
CH02,P1981_C5_3,0
CH103,BJOX010000_06_2,0
40591-a.01,CE1172_H1,0
PC39-23A,6540_V4_C1,0
CAP257-RH1,TH966_8,0
PC39-17A,KNH1144,0
PGT145,0933_V4_C4,0
DH796.1,TRJO4551_58,0
2F5,DU151_02,0
17b,269_12,0
E70,QH0515_1,0
PCIN71L,CE1086_B2,0
PGT121,2969249,0
DRVIA7,X2088_C9,0
CH12,3637_V5_C3,0
T646-a.01,001428_2_42,0
Bess1,BJOX009000_02_4,0
CH235.12,92BR025_9,0
Ab1368,CNE55,0
447-52D,B037_ENV02,0
ACS101,706010164_1A7,0
E51,0077_V1_C16,0
VRC34.05,25710_2_43,0
vFP49.02,BJOX028000_10_3,0
DH270.1,BR07,0
PCT64-24B,ZM214_15,0
ACS117,P1981_C5_3,0
vFP49.02,CNE56,0
PCT64-35F,YU2,0
M1214_N2.2,CNE21,0
RHA10.01,6480_V4_C25,0
PGT151,BF1266_431A,0
35O22,N90_08A19,0
vFP48.02,WITO4160_33,0
PGT121,9372_V7_F1_2,0
PC39-50L,CNE8,0
ACS125,T278_50,0
VRC01.23LS,T278_50,0
DJ85-a.01,6471_V1_C16,0
2F5,CNE21,0
DH1317.4,CE2052_G10,0
ACS117,CE0682_E4,0
PGT121,9372_V7_E10_3,0
VRC06,6540_V4_C1,0
A12V163-a.02,REJO4541_67,0
PCT64-18D,CE1172_H1,0
3BNC117,VRC607_15_00_J15,0
VRC26.11,Q461_E2,0
PCDN-22C,DH12,0
VRC26.03,BJOX028000_10_3,0
0PV-a.01,620345_C1,0
PGT135,703010054_2A2,0
